Régime particulier,Nombre places calculées,Adresse complète,Type mobilier,Numéro mobilier,geo_point_2d,Tarif
Vélos,5,8 RUE DE CONSTANTINOPLE,Sans,0,"48.879970800478446, 2.3205355617271244",Gratuit
Vélos,5,50 BD DE MONTMORENCY,Sans,0,"48.852941398233334, 2.262522693587274",Gratuit
Vélos,7,6 RUE ERNEST PSICHARI,Epingle vélo,7,"48.857412382070045, 2.307374926432188",Gratuit
Vélos,8,65 PAS DU BUREAU,Nougarette,4,"48.85373958080734, 2.3958866882218577",Gratuit
Vélos,22,10 RUE LA VACQUERIE,Nougarette,11,"48.858028424207674, 2.3851418964191464",Gratuit
Vélos,20,48 RUE DE MALTE,Nougarette,10,"48.86692540286325, 2.366802348820815",Gratuit
Vélos,4,20 RUE DES TAILLANDIERS,Nougarette,2,"48.85481984327278, 2.375014077758169",Gratuit
Vélos,6,7 RUE PIERRE DUPONT,Epingle vélo,6,"48.87905801135868, 2.36466533030281",Gratuit
Vélos,6,73 RUE CROZATIER,Epingle vélo,6,"48.84959073657251, 2.3793988967246387",Gratuit
Vélos,4,6 RUE AIME MOROT,Epingle vélo,4,"48.820033576803205, 2.349779232042113",Gratuit
Vélos,8,37 RUE FESSART,Nougarette,4,"48.876778137594364, 2.385099284201151",Gratuit
Vélos,5,20 RUE LA QUINTINIE,Sans,0,"48.83855503727682, 2.3050021435108707",Gratuit
Vélos,12,36 RUE DE MEAUX,Nougarette,6,"48.88051947321197, 2.37280687993321",Gratuit
Vélos,14,80 AV DE LA BOURDONNAIS,Nougarette,7,"48.8544954101566, 2.3049500827899343",Gratuit
Vélos,10,46 AV BUGEAUD,Nougarette,5,"48.87095114276038, 2.279348559059986",Gratuit
Vélos,5,16 RUE PICOT,Sans,0,"48.871840124907614, 2.28245640916592",Gratuit
Vélos,12,9 RUE PETRARQUE,Nougarette,6,"48.86141774195397, 2.2841066784430986",Gratuit
Vélos,9,230 BD SAINT-GERMAIN,Sans,0,"48.85575755050649, 2.3267139147011133",Gratuit
Vélos,8,6 RUE CESAR FRANCK,Nougarette,4,"48.847400839083775, 2.3099186659091493",Gratuit
Vélos,10,12 RUE AUGUSTE MAQUET,Nougarette,5,"48.83907712831052, 2.2655494321379996",Gratuit
Vélos,10,1 RUE PIERRE SARRAZIN,Nougarette,5,"48.85067358722182, 2.3426120294814794",Gratuit
Vélos,8,67 RUE BALARD,Nougarette,4,"48.84026503128906, 2.278089557394665",Gratuit
Vélos,8,32 RUE CLAUDE TILLIER,Nougarette,4,"48.849032386398996, 2.3892148406725817",Gratuit
Vélos,8,27 RUE DES WALLONS,Nougarette,4,"48.83819202783513, 2.358431043559253",Gratuit
Vélos,6,2 AV DU GENERAL DODDS,Nougarette,3,"48.83407953083751, 2.404793300152404",Gratuit
Vélos,6,31 BD DE SEBASTOPOL,Nougarette,3,"48.860702658802694, 2.3493140154955836",Gratuit
Vélos,10,19 BD EXELMANS,Nougarette,5,"48.840433468725635, 2.2653538822288746",Gratuit
Vélos,10,9 RUE DE L' ABBE DE L'EPEE,Nougarette,5,"48.84322175687695, 2.3418115131121255",Gratuit
Vélos,12,15 RUE DE FRANQUEVILLE,Nougarette,6,"48.860845732637216, 2.271281343836252",Gratuit
Vélos,28,25 RUE BERGERE,Nougarette,14,"48.87243403243084, 2.3447363684632347",Gratuit
Vélos,20,1 RUE DES MURIERS,Nougarette,10,"48.864121208214, 2.3916086935800727",Gratuit
Vélos,20,60 RUE BERZELIUS,Nougarette,10,"48.894705307308705, 2.3200388121067044",Gratuit
Vélos,5,1 RUE NANTEUIL,Sans,0,"48.83513966228898, 2.3057595500414623",Gratuit
Vélos,13, RUE FRAGONARD,Sans,0,"48.89438014227496, 2.3158427625460414",Gratuit
Vélos,8,22 AV PIERRE MENDES FRANCE,Nougarette,4,"48.83804442857301, 2.3705862900432515",Gratuit
Vélos,4,152 AV DE WAGRAM,Nougarette,2,"48.88658842752766, 2.304492153191335",Gratuit
Vélos,5,39 RUE JENNER,Sans,0,"48.83558816000581, 2.361656247897497",Gratuit
Vélos,6,45 AV PIERRE MENDES FRANCE,Nougarette,3,"48.839294473838, 2.369370818366711",Gratuit
Vélos,6,2 RUE DULAC,Sans,0,"48.84362420933163, 2.3152091700308817",Gratuit
Vélos,16,1 RUE SAINT-SABIN,Nougarette,8,"48.85456118778849, 2.3714529180618276",Gratuit
Vélos,16,4 RUE LAGRANGE,Nougarette,8,"48.851734526330304, 2.347621420803951",Gratuit
Vélos,12,25 RUE DE PROVENCE,Nougarette,6,"48.87409825443991, 2.3392553652296773",Gratuit
Vélos,4,1 RUE DES INNOCENTS,Nougarette,2,"48.86042589882329, 2.348147236991212",Gratuit
Vélos,24,64 RUE REMY DUMONCEL,Nougarette,12,"48.82961998533769, 2.328786013313112",Gratuit
Vélos,6,11 RUE PASTOURELLE,Nougarette,3,"48.86207243082508, 2.3606980549895598",Gratuit
Vélos,8,10 RUE PAUL BERT,Nougarette,4,"48.851680553980984, 2.3846599136240516",Gratuit
Vélos,24,6 RUE DES ARCHIVES,Nougarette,12,"48.85740733091259, 2.354114008854618",Gratuit
Vélos,32,48 RUE SAINT-JACQUES,Nougarette,16,"48.849045179150274, 2.3446511707344717",Gratuit
Vélos,8,2 AV MARCEL DORET,Nougarette,4,"48.83702570843041, 2.259889573471498",Gratuit
Vélos,20,17 RUE DE MONCEAU,Nougarette,10,"48.87599877629649, 2.3073158737830357",Gratuit
Vélos,24,1 PL DE L' ABBE FRANZ-STOCK,Nougarette,12,"48.836127306062586, 2.2598028512072394",Gratuit
Vélos,1,99 AV DU GENERAL LECLERC,Epingle vélo,1,"48.82591481841305, 2.3264735630974553",Gratuit
Vélos,24,246 RUE DE CHARENTON,Nougarette,12,"48.83814851028395, 2.3902246519288988",Gratuit
Vélos,8, AV JOSEPH BEDIER,Nougarette,4,"48.82051809531, 2.3734786444524385",Gratuit
Vélos,12,60 AV PIERRE MENDES FRANCE,Nougarette,6,"48.84035818251993, 2.3687670995052534",Gratuit
Vélos,12,37 RUE BERGER,Nougarette,6,"48.8619631056701, 2.3436621432259477",Gratuit
Vélos,12,33 RUE BERGER,Nougarette,6,"48.86188967055647, 2.343976862266408",Gratuit
Vélos,5,22 ALL VIVALDI,Epingle vélo,5,"48.841558326306675, 2.391364762836032",Gratuit
Vélos,8,2 RUE LAPEYRERE,Nougarette,4,"48.891357867487194, 2.3427602138324555",Gratuit
Vélos,4,57 RUE DE CHABROL,Sans,0,"48.87704279194635, 2.3516361535118815",Gratuit
Vélos,8,45 BD BESSIERES,Nougarette,4,"48.89738672962131, 2.3237759592337257",Gratuit
Vélos,5,43 RUE ANDRE DANJON,Sans,0,"48.88539969213498, 2.3845432717677677",Gratuit
Vélos,10,44 AV DE CLICHY,Nougarette,5,"48.88622749608883, 2.3262688398327453",Gratuit
Vélos,12,14 RUE VIVIENNE,Nougarette,6,"48.867808768980275, 2.339436952154471",Gratuit
Vélos,3,24 BD MARGUERITE DE ROCHECHOUART,Epingle vélo,3,"48.88362547882684, 2.348105575978427",Gratuit
Vélos,6,216 RUE MARCADET,Nougarette,3,"48.891912919614455, 2.3333576407643193",Gratuit
Vélos,5,34 RUE BOTZARIS,Sans,0,"48.878519760129635, 2.381903965176445",Gratuit
Vélos,8,104 RUE CURIAL,Nougarette,4,"48.89623969057158, 2.3779625970213885",Gratuit
Vélos,10,55 RUE DE MOUZAIA,Sans,0,"48.880385442626384, 2.3957404760762016",Gratuit
Vélos,6,5 AV BARBEY D'AUREVILLY,Nougarette,3,"48.856866488244194, 2.299997150961946",Gratuit
Vélos,5,34 BD DE COURCELLES,Epingle vélo,5,"48.88077666104244, 2.311270392185829",Gratuit
Vélos,14,42 RUE DE LA FOLIE-REGNAULT,Nougarette,7,"48.85892744283469, 2.3871288458665734",Gratuit
Vélos,10,6 AV DU GENERAL MESSIMY,Nougarette,5,"48.83763310273688, 2.409899000903564",Gratuit
Vélos,5,143 RUE DE CRIMEE,Sans,0,"48.88715005148784, 2.380754251624312",Gratuit
Vélos,8,52 RUE DES ACACIAS,Nougarette,4,"48.87774341551848, 2.2933646042574583",Gratuit
Vélos,10,72 RUE ALEXANDRE DUMAS,Nougarette,5,"48.85429383051012, 2.3957362837860137",Gratuit
Vélos,5,2 RUE DE L' ORME,Sans,0,"48.87754551402595, 2.4003483554749376",Gratuit
Vélos,5,79 RUE DOUDEAUVILLE,Sans,0,"48.88831925246521, 2.349867103242599",Gratuit
Vélos,5,17 RUE D' ANNAM,Sans,0,"48.86680896073957, 2.3941212433125645",Gratuit
Vélos,5,18 RUE ADOLPHE YVON,Sans,0,"48.86447166751696, 2.270062935825528",Gratuit
Vélos,5,20 RUE DE LA JONQUIERE,Sans,0,"48.89345857505095, 2.3255456285114096",Gratuit
Vélos,8,15 RUE RENE BLUM,Nougarette,4,"48.89172939278254, 2.316747027239621",Gratuit
Vélo-cargo,3,28 AV DE FRIEDLAND,Arceau vélo cargo,3,"48.87430399272084, 2.2996356490909475",Gratuit
Vélos,12,56 RUE DUHESME,Nougarette,6,"48.89273656717511, 2.34174483698048",Gratuit
Vélos,15,1 RUE MERLIN,Epingle vélo,15,"48.85933192907704, 2.386095050908788",Gratuit
Vélos,10,36 RUE BLANCHE,Nougarette,5,"48.87921249262799, 2.331449147126225",Gratuit
Vélos,8,4 PL TRISTAN BERNARD,Nougarette,4,"48.879590851701714, 2.2913823326925966",Gratuit
Vélos,8,25 RUE GUERSANT,Nougarette,4,"48.881133508624785, 2.2895824871467814",Gratuit
Vélos,5,5 AV SILVESTRE DE SACY,Sans,0,"48.858748106362654, 2.2964862612817405",Gratuit
Vélos,5,15 RUE D' HAUTPOUL,Sans,0,"48.88149666675967, 2.3884010808779212",Gratuit
Vélos,6,115 RUE SAINT-HONORE,Nougarette,3,"48.861475643493584, 2.3421483748350997",Gratuit
Vélos,5,22 RUE BOBILLOT,Sans,0,"48.82922400960845, 2.353572191906285",Gratuit
Vélos,32,59 RUE DU CARDINAL LEMOINE,Nougarette,16,"48.846265610864634, 2.3512430761950767",Gratuit
Vélos,5,98 AV EMILE ZOLA,Sans,0,"48.84666117191074, 2.288944991780459",Gratuit
Vélos,4,1 RUE DE LONGCHAMP,Sans,0,"48.86483028232523, 2.293186306387256",Gratuit
Vélos,4,76 RUE DE LA TOMBE ISSOIRE,Sans,0,"48.82860323116592, 2.3329453403128073",Gratuit
Vélos,8,28 RUE PECLET,Epingle vélo,8,"48.84095600134012, 2.2999493345137516",Gratuit
Vélos,10,10 RUE DU GENERAL GROSSETTI,Nougarette,5,"48.83772740282925, 2.2629354129040604",Gratuit
Vélos,10,35 RUE LA BRUYERE,Nougarette,5,"48.879522624840774, 2.3336168057217423",Gratuit
Vélos,4,6 AV FREDERIC LE PLAY,Sans,0,"48.85393165381962, 2.304599749698207",Gratuit
Vélos,11,29 AV PERRICHONT,Epingle vélo,11,"48.84917142191027, 2.273791980226665",Gratuit
Vélos,22,20 AV DE LA BOURDONNAIS,Nougarette,11,"48.85914857795358, 2.297698097136738",Gratuit
Vélos,10,12 RUE DES BOURDONNAIS,Nougarette,5,"48.85892117857438, 2.34393035977912",Gratuit
Vélos,8,2 RUE DU DOCTEUR LANCEREAUX,Nougarette,4,"48.87647707900325, 2.3123896732122864",Gratuit
Vélos,6,10 RUE DE PONT A MOUSSON,Nougarette,3,"48.89864963071068, 2.323792811357842",Gratuit
Vélos,5,10 RUE DE LA BOULE ROUGE,Sans,0,"48.873801016603316, 2.344884500941321",Gratuit
Vélos,8,8 RUE PEGUY,Nougarette,4,"48.84280315743524, 2.3278321957850547",Gratuit
Vélos,8,16 RUE DE LISBONNE,Nougarette,4,"48.877776704208486, 2.315468264003171",Gratuit
Vélos,4,64 RUE FRANCOIS IER,Sans,0,"48.87004707834949, 2.301580516844621",Gratuit
Vélos,4,17 RUE QUENTIN-BAUCHART,Sans,0,"48.86971839925813, 2.300738128013355",Gratuit
Vélos,4,12 RUE CLAUDE BERNARD,Nougarette,2,"48.839293468870714, 2.348650169722261",Gratuit
Vélos,4,12 RUE CLAUDE BERNARD,Nougarette,2,"48.839265613197284, 2.3487253941935746",Gratuit
Vélos,8,6 RUE TREILHARD,Nougarette,4,"48.87701721767749, 2.3150295586175678",Gratuit
Vélos,4,1 RUE CENSIER,Sans,0,"48.84106104854518, 2.355747724205115",Gratuit
Vélos,4,24 BD SAINT-GERMAIN,Sans,0,"48.849548341587194, 2.3531028258389703",Gratuit
Vélos,8,9 RUE DU DOCTEUR PAUL BROUSSE,Nougarette,4,"48.89512242786565, 2.3184124759613245",Gratuit
Vélos,14,45 RUE DES ACACIAS,Nougarette,7,"48.87779141679686, 2.2933255883380745",Gratuit
Vélos,4,12 RUE D' EUPATORIA,Sans,0,"48.8689775586392, 2.388052807379523",Gratuit
Vélos,8,2 RUE DU GENERAL HENRYS,Nougarette,4,"48.89665633837223, 2.326968916055534",Gratuit
Vélos,6,16 AV PIERRE MENDES FRANCE,Nougarette,3,"48.83744052196772, 2.3708383882424844",Gratuit
Vélos,12,1 RUE FERMAT,Nougarette,6,"48.8364899832791, 2.325768046650072",Gratuit
Vélos,8,38 RUE DE LISBONNE,Nougarette,4,"48.87765610860836, 2.312718936078966",Gratuit
Vélos,6,170 AV DAUMESNIL,Nougarette,3,"48.83987844373544, 2.3941913759893327",Gratuit
Vélos,10,83 RUE DES COURONNES,Nougarette,5,"48.871107851106885, 2.3886329019062",Gratuit
Vélos,20,5 RUE GARANCIERE,Nougarette,10,"48.85066460313046, 2.3358295456787745",Gratuit
Vélos,4,29 BD MALESHERBES,Sans,0,"48.87275991486834, 2.3211972565826353",Gratuit
Vélos,8,92 BD BESSIERES,Nougarette,4,"48.89668402887011, 2.3193616450546912",Gratuit
Vélos,5,30 RUE DE CHATILLON,Sans,0,"48.82799402852406, 2.3217181677629326",Gratuit
Vélos,16,4 PL DE LA PORTE MOLITOR,Nougarette,8,"48.845454726690114, 2.256121167684278",Gratuit
Vélos,22,1 RUE DESARGUES,Nougarette,11,"48.86999273637837, 2.376098118820189",Gratuit
Vélos,10,4 RUE REGNARD,Nougarette,5,"48.84979496927209, 2.338176926540793",Gratuit
Vélo-cargo,5,9 RUE DE TOURTILLE,Arceau vélo cargo,5,"48.870668281981864, 2.3815865272367978",Gratuit
Vélos,10,12 RUE DANIELLE CASANOVA,Nougarette,5,"48.867806776250575, 2.332447083278864",Gratuit
Vélos,5,1 RUE DE LA TREMOILLE,Sans,0,"48.86634696698844, 2.30167492762429",Gratuit
Vélos,8,22 RUE DAUBIGNY,Nougarette,4,"48.88562470210879, 2.307989779166826",Gratuit
Vélos,5,4 BD DE LA VILLETTE,Epingle vélo,5,"48.87258444188492, 2.3765416395271295",Gratuit
Vélos,24,18 RUE EMILIO CASTELAR,Nougarette,12,"48.8489602727304, 2.376948264074317",Gratuit
Vélos,5,64 RUE LEON FROT,Epingle vélo,5,"48.85668370916485, 2.385577917184379",Gratuit
Vélos,14,45 RUE DE ROME,Nougarette,7,"48.87818436839984, 2.3224761694490974",Gratuit
Vélos,13,67 RUE JEAN-PIERRE TIMBAUD,Epingle vélo,13,"48.867394777786785, 2.37619176545213",Gratuit
Vélos,8,42 BD SAINT-MICHEL,Nougarette,4,"48.84902902308913, 2.3417466671260687",Gratuit
Vélos,6,56 RUE NOTRE-DAME DES VICTOIRES,Nougarette,3,"48.869975299824056, 2.3424815843248705",Gratuit
Vélos,4,21 BD SAINT-MICHEL,Nougarette,2,"48.85149501423582, 2.3433327714978742",Gratuit
Vélos,16,56 RUE DE TURENNE,Nougarette,8,"48.85869277076068, 2.3645605598030737",Gratuit
Vélos,20,11 RUE ELZEVIR,Nougarette,10,"48.85858488900844, 2.361823657807177",Gratuit
Vélos,10,110 RUE DE L' UNIVERSITE,Nougarette,5,"48.86099076632667, 2.3191136233950935",Gratuit
Vélos,14,23 RUE D' ABBEVILLE,Nougarette,7,"48.87928365189263, 2.3487975910153174",Gratuit
Vélos,10,8 RUE SARRETTE,Nougarette,5,"48.82723887667122, 2.331210604924788",Gratuit
Vélos,8,104 RUE DE MONTREUIL,Nougarette,4,"48.850972846837465, 2.3967364977092394",Gratuit
